SQFT8    ,SQFTC8   ,YRCONC8  ,PBA8     ,ELUSED8  ,NGUSED8  ,FKUSED8  ,PRUSED8  ,STUSED8  ,HWUSED8  ,HEATP8   ,HTLS508  ,FURNAC8  ,BOILER8  ,PKGHT8   ,SLFCON8  ,HTPMPH8  ,STHW8    ,OTHTEQ8  ,FURNP8   ,BOILP8   ,PKGHP8   ,SLFCNP8  ,HTPHP8   ,STHWP8   ,OTHTP8   ,MAINHT8  ,PKGHPS8  ,SPLHPS8  ,RMHPS8   ,AIRHPT8  ,GRDHPT8  ,WTRHPT8  ,NWMNHT8  ,RDHTNF8  ,HWRDHT8  ,COOLP8   ,PKGCL8   ,RCAC8    ,ACWNWL8  ,HTPMPC8  ,CHWT8    ,CHILLR8  ,EVAPCL8  ,OTCLEQ8  ,PKGCP8   ,RCACP8   ,ACWNWP8  ,HTPCP8   ,CHWTP8   ,CHILP8   ,EVAPP8   ,OTCLP8   ,MAINCL8  ,PKGCPS8  ,SPLCPS8  ,RMCPS8   ,AIRCPT8  ,GRDCPT8  ,WTRCPT8  ,NWMNCL8  ,RDCLNF8  ,HWRDCL8  ,VAV8     ,ECN8     ,MAINT8   ,EMCS8    ,HDD658   ,CDD658   ,MFHTBTU8 ,MFCLBTU8 ,HTEUI,CLEUI,HTCLEUI,ADJWT8   
40000,5,4,14,1,2,1,1,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,2,1,1,20,2,2,1,2,2,2,2,2,   ,   ,100,   ,   ,   ,   ,   ,3, , , , , , ,1,1,2,1, ,1,2,9049,347,3875512,9175,96.8878,0.229375,97.117175,352.58
5200,3,5,7,1,2,1,1,2,2,100, ,1,2,2,1,2,2,2,100,   ,   ,5,   ,   ,   ,1, , , , , , ,2,1,2,100,1,2,1,2,2,2,2,2,70,   ,30,   ,   ,   ,   ,   ,1, , , , , , ,1,1,2,2,1,2,2,6542,603,302152,29923,58.10615385,5.754423077,63.86057692,1926.09
33000,5,3,14,1,1,2,2,2,2,100, ,2,1,2,1,2,2,2,   ,100,   ,1,   ,   ,   ,2, , , , , , ,1,1,1,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , ,2, ,1,2,3082,609,314662,0,9.535212121,0,9.535212121,132.45
230000,8,4,16,1,1,1,2,2,2,95, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,2,2, ,95,2,2,2,2,2,1,2,2,   ,   ,   ,   ,   ,100,   ,   ,6, , , , , , ,1,1,3,2,2,1,1,1389,440,5003492,5010261,21.75431304,21.78374348,43.53805652,7.44
7000,3,7,15,1,1,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , , ,1,2,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,2,2,2,1,2,4767,973,1196678,346956,170.954,49.56514286,220.5191429,1591
79000,6,8,17,1,1,1,2,2,2,100, ,2,1,2,2,1,2,2,   ,100,   ,   ,100,   ,   ,2,1,2,1,2,2,1, ,2, ,100,2,2,2,1,2,1,2,2,   ,   ,   ,100,   ,100,   ,   ,6,1,2,1,2,2,1, ,2, ,2,2,1, ,556,3672,118358,1157223,1.498202532,14.64839241,16.14659494,228.05
13000,4,3,1,1,1,2,2,2,2,5, ,1,2,2,1,2,2,2,100,   ,   ,1,   ,   ,   ,1, , , , , , ,2,1,2,1,2,2,1,2,2,2,2,2,   ,   ,100,   ,   ,   ,   ,   ,3, , , , , , ,2,2, ,2, ,2,2,6938,591,32477,28,2.498230769,0.002153846,2.500384615,3110.9
120000,7,3,16,1,1,1,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,2,2, ,98,1,2,1,2,2,1,2,2,40,   ,10,   ,   ,50,   ,   ,6, , , , , , ,2,2, ,1,1,1, ,4897,781,9181522,765339,76.51268333,6.377825,82.89050833,70.39
2400,2,2,26,1,2,2,2,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,1867,2650,0,0,0,0,0,3503.79
1600000,10,6,24,1,2,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,1365,646,495624,15203499,0.309765,9.502186875,9.811951875,89.9
215000,8,4,14,1,1,1,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , ,1,1,3,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,3,2,1,1,1,5305,1016,10115307,2704747,47.04793953,12.5802186,59.62815814,129.49
20000,4,8,15,1,1,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , , ,1,1,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,1,2,2,1,2,4419,1344,588819,176922,29.44095,8.8461,38.28705,1446.07
53000,6,2,2,1,1,2,2,2,2,100, ,2,1,2,1,2,2,2,   ,100,   ,5,   ,   ,   ,2, , , , , , ,2,2, ,100,2,2,2,2,2,1,2,2,   ,   ,   ,   ,   ,100,   ,   ,6, , , , , , ,1,2, ,2,2,1, ,3628,1383,646148,268100,12.1914717,5.058490566,17.24996226,130.75
29500,5,7,12,1,1,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , , ,1,1,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,1,1,1,1,2,1503,1862,176901,249135,5.996644068,8.445254237,14.44189831,475.51
800000,9,7,16,1,2,1,2,1,2,100, ,2,2,2,2,2,1,2,   ,   ,   ,   ,   ,100,   ,6, , , , , , , ,1,3,100,2,2,2,2,1,2,2,2,   ,   ,   ,   ,100,   ,   ,   ,5, , , , , , , ,1,3,1,1,1,1,7763,558,163092583,0,203.8657288,0,203.8657288,7.37
4600,2,6,13,1,1,2,2,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,2,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,2,2,2,1,2,1153,3292,57633,150315,12.52891304,32.67717391,45.20608696,1945.16
43500,5,7,17,1,1,1,2,2,2,100, ,2,1,1,2,2,2,2,   ,40,60,   ,   ,   ,   ,3, , , , , , , ,2, ,100,1,2,2,2,2,1,2,2,60,   ,   ,   ,   ,40,   ,   ,1, , , , , , , ,2, ,1,1,1, ,5948,603,1322572,255964,30.40395402,5.884229885,36.28818391,352.58
2400,2,6,15,1,1,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , ,1,1,1,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,1,2,2,1,2,2752,2062,649942,144074,270.8091667,60.03083333,330.84,1446.07
120000,7,8,13,1,1,1,2,2,2,100, ,2,1,1,2,2,2,2,   ,100,0,   ,   ,   ,   ,2, , , , , , , ,1,3,100,2,2,2,2,2,1,2,2,   ,   ,   ,   ,   ,100,   ,   ,6, , , , , , , ,1,3,1,1,1,1,7260,638,9183211,804392,76.52675833,6.703266667,83.230025,125.79
8100,3,7,8,1,2,2,2,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,2,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,2,2,2,2,2,3552,920,24572,21954,3.033580247,2.71037037,5.743950617,2546.83
60000,6,7,25,1,1,2,2,2,2,75, ,2,2,1,1,2,2,2,   ,   ,75,25,   ,   ,   ,3, , , , , , , ,1,1,75,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,1,1,1,1,2,5363,863,1362973,76873,22.71621667,1.281216667,23.99743333,406.42
4000,2,6,25,1,1,2,2,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,2, ,100,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , ,1,2, ,2,2,2, ,3893,1364,128360,38762,32.09,9.6905,41.7805,2314.83
5000,2,3,26,1,2,1,2,2,2,100, ,2,1,2,1,2,2,2,   ,100,   ,10,   ,   ,   ,2, , , , , , ,2,1,2,100,2,2,2,2,2,2,1,2,   ,   ,   ,   ,   ,   ,100,   ,7, , , , , , ,1,1,2,2,1,1,2,6220,807,18134,8878,3.6268,1.7756,5.4024,2226.17
102000,7,1,2,1,1,1,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,1,1,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , ,2, ,1,2,6302,606,5821289,0,57.07146078,0,57.07146078,152.7
5000,2,1,5,1,1,2,2,2,2,40, ,1,2,2,1,2,2,2,95,   ,   ,5,   ,   ,   ,1, , , , , , ,2,1,2,35,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,1,2,2,2,1,2,6623,617,276849,4720,55.3698,0.944,56.3138,2739.65
4800,2,6,25,1,2,2,1,2,2,60, ,2,2,2,1,2,2,2,   ,   ,   ,100,   ,   ,   ,4, , , , , , ,2,1,2,50,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,1,2,2,2,2,2,5183,1166,0,4734,0,0.98625,0.98625,825.41
61000,6,3,5,1,1,2,2,2,2,5, ,2,2,1,1,2,2,1,   ,   ,40,60,   ,   ,10,4, , , , , , ,2,1,2,6,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,1,2,2,2,1,2,6497,613,240120,25510,3.936393443,0.418196721,4.354590164,167.29
35000,5,6,14,1,1,2,2,2,2,100, ,2,1,2,1,2,2,2,   ,100,   ,2,   ,   ,   ,2, , , , , , ,1,1,1,25,2,2,2,2,2,2,1,2,   ,   ,   ,   ,   ,   ,100,   ,7, , , , , , ,2,1,1,2,2,1,2,4882,962,1566346,39670,44.75274286,1.133428571,45.88617143,352.58
2000,2,6,15,1,1,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , ,2,1,3,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,1,3,2,2,1,1,2649,1978,256536,68759,128.268,34.3795,162.6475,1446.07
28500,5,3,14,1,1,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,2,1,1,50,1,2,1,2,2,2,2,2,80,   ,20,   ,   ,   ,   ,   ,1, , , , , , ,2,1,2,2,2,1,2,7206,522,1481087,44911,51.96796491,1.575824561,53.54378947,402.35
18000,4,7,25,1,1,2,2,2,2,50, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , , ,2, ,50,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,2, ,2,2,2, ,7555,656,140113,16343,7.784055556,0.907944444,8.692,864.37
1300,2,7,25,1,1,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , , ,1,2,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,2,2,2,2,2,3002,1733,149629,3658,115.0992308,2.813846154,117.9130769,2314.83
35000,5,5,18,1,1,2,2,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,2,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,2,2,2,1,2,5435,1475,500135,68989,14.28957143,1.971114286,16.26068571,402.35
1450,2,2,2,1,1,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,2,1,2,100,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , ,2,1,2,2,2,1,2,6071,1057,132783,7002,91.57448276,4.828965517,96.40344828,2739.65
11750,4,5,26,1,1,2,1,2,2,75, ,1,2,1,2,2,2,2,75,   ,25,   ,   ,   ,   ,1, , , , , , ,2,1,1,50,2,2,2,1,2,2,2,2,   ,   ,   ,100,   ,   ,   ,   ,4,1,2,2,1,2,2,2,1,1,2,2,2,2,2957,1810,284623,39717,24.22323404,3.380170213,27.60340426,343.4
15000,4,7,13,1,1,2,2,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,1,50,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,1,2,2,1,2,5995,911,407412,21510,27.1608,1.434,28.5948,62.95
136000,7,6,23,1,2,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,226,4458,0,4964957,0,36.50703676,36.50703676,190.78
5000,2,6,2,1,2,2,2,2,2,100, ,2,2,2,2,1,2,2,   ,   ,   ,   ,100,   ,   ,5,2,1,2,1,2,2,1,2, ,100,2,2,2,1,2,2,2,2,   ,   ,   ,100,   ,   ,   ,   ,4,2,1,2,1,2,2,1,2, ,2,2,1, ,4811,1041,23849,17564,4.7698,3.5128,8.2826,2546.83
1350,2,6,5,1,2,2,2,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,1360,3155,0,0,0,0,0,3503.79
68000,6,1,14,1,1,2,2,2,2,100, ,2,2,2,1,2,2,1,   ,   ,   ,2,   ,   ,98,7, , , , , , ,1,2, ,95,1,2,1,2,2,2,2,2,60,   ,40,   ,   ,   ,   ,   ,1, , , , , , ,1,1,3,1,1,1,1,4382,1494,5201247,1904747,76.48892647,28.01098529,104.4999118,115.1
75000,6,7,5,1,2,2,1,2,2,100, ,2,2,2,2,2,2,1,   ,   ,   ,   ,   ,   ,100,7, , , , , , , ,2, ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , ,2, ,1, ,5475,534,0,0,0,0,0,235.39
18750,4,4,23,1,1,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,4802,785,582032,81187,31.04170667,4.329973333,35.37168,864.37
4800,2,7,14,1,2,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , , ,1,1,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,1,1,1,1,2,1352,600,3330,47393,0.69375,9.873541667,10.56729167,1926.09
210000,8,3,4,1,2,2,2,1,2,100, ,2,2,2,2,2,1,2,   ,   ,   ,   ,   ,100,   ,6, , , , , , , ,2, ,70,2,2,2,2,1,2,2,2,   ,   ,   ,   ,100,   ,   ,   ,5, , , , , , , ,2, ,2,2,1, ,6255,580,30243163,0,144.0150619,0,144.0150619,38.86
45500,5,1,1,1,1,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,1,1,1,5,2,2,1,2,2,2,2,2,   ,   ,100,   ,   ,   ,   ,   ,3, , , , , , ,2,2, ,1, ,1,2,4651,1087,1497941,43539,32.92178022,0.956901099,33.87868132,247.07
1100,2,6,2,1,2,2,2,2,2,100, ,2,2,2,1,2,2,2,   ,   ,   ,100,   ,   ,   ,4, , , , , , ,2,1,2,100,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , ,1,1,2,2,2,1,2,3234,915,3986,4629,3.623636364,4.208181818,7.831818182,622.11
30000,5,2,1,1,2,2,2,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,6910,647,0,0,0,0,0,688.66
350000,8,4,16,1,1,2,2,2,2,100, ,1,2,1,2,2,2,2,75,   ,90,   ,   ,   ,   ,1, , , , , , ,2,2, ,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,2, ,1,1,1, ,3644,1120,7784080,6684196,22.24022857,19.09770286,41.33793143,11.63
140000,7,6,14,1,1,1,2,1,2,100, ,2,2,2,2,2,1,2,   ,   ,   ,   ,   ,100,   ,6, , , , , , , ,1,3,100,2,2,2,2,1,2,2,2,   ,   ,   ,   ,100,   ,   ,   ,5, , , , , , , ,1,3,2,1,1,1,5451,1086,19435547,0,138.8253357,0,138.8253357,137.78
12000,4,8,5,1,1,2,2,2,2,75, ,2,2,2,2,1,2,2,   ,   ,   ,   ,100,   ,   ,5,1,2,1,1,2,2, ,2, ,25,2,2,2,1,2,2,2,2,   ,   ,   ,100,   ,   ,   ,   ,4,1,2,1,1,2,2, ,2, ,2,2,1, ,2430,1530,110506,12721,9.208833333,1.060083333,10.26891667,187.34
46000,5,3,2,1,1,1,2,2,2,100, ,1,1,2,2,2,2,2,33,67,   ,   ,   ,   ,   ,2, , , , , , ,1,2, ,100,1,2,1,2,2,2,2,2,100,   ,33,   ,   ,   ,   ,   ,1, , , , , , ,1,1,1,1,1,1,2,5198,934,1071230,220999,23.2876087,4.804326087,28.09193478,360.63
38500,5,2,2,1,2,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , ,1,1,1,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,1,2,1,1,2,5455,880,385591,133279,10.01535065,3.461792208,13.47714286,80.53
18000,4,1,14,1,2,1,2,2,2,100, ,2,2,2,1,2,2,2,   ,   ,   ,100,   ,   ,   ,4, , , , , , ,2,1,2,50,1,2,1,2,2,2,2,2,40,   ,60,   ,   ,   ,   ,   ,3, , , , , , ,1,1,2,2,2,1,2,6632,704,244647,14823,13.5915,0.8235,14.415,776.54
32500,5,3,2,1,2,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , ,2,1,2,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,1,2,2,2,2,2,1330,2495,37200,341287,1.144615385,10.50113846,11.64575385,807.37
14250,4,4,23,1,1,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,886,1294,100564,158756,7.057122807,11.14077193,18.19789474,950.84
3000,2,6,13,1,2,2,1,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,1,2,100,2,2,2,2,2,2,1,2,   ,   ,   ,   ,   ,   ,100,   ,7, , , , , , ,2,1,2,2,2,2,2,6663,170,0,1882,0,0.627333333,0.627333333,2226.17
28500,5,1,7,1,1,2,2,2,2,90, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,2,2, ,50,2,2,1,2,2,2,2,2,   ,   ,100,   ,   ,   ,   ,   ,3, , , , , , ,1,1,2,2, ,1,2,6631,610,4646614,45688,163.0390877,1.603087719,164.6421754,214.9
280000,8,3,14,1,1,1,2,2,2,100, ,2,1,2,2,1,2,2,   ,50,   ,   ,50,   ,   ,2,2,2,1,2,2,1,1,1,3,75,2,2,2,1,2,2,2,2,   ,   ,   ,100,   ,   ,   ,   ,4,2,2,1,2,2,1,1,1,3,2,2,1,1,5398,627,7443575,946443,26.58419643,3.380153571,29.96435,129.49
2500,2,1,25,1,1,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,1,2, ,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,1,2,1,1,2,6735,609,344422,1656,137.7688,0.6624,138.4312,73.78
1200,2,8,2,1,2,2,2,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,2,2,2,2,2,190,4114,0,17793,0,14.8275,14.8275,807.37
29500,5,8,14,1,2,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , , ,1,1,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,1,2,2,1,2,3903,1552,616144,432182,20.88623729,14.65023729,35.53647458,317.92
1100,2,7,5,2,2,2,2,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,7020,392,                  ,                  , , , ,3110.9
8200,3,5,23,1,2,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,5932,177,401181,26128,48.9245122,3.186341463,52.11085366,2226.17
35000,5,8,18,1,2,2,2,1,2,95, ,2,2,2,2,2,1,2,   ,   ,   ,   ,   ,100,   ,6, , , , , , , ,2, ,95,2,2,2,2,1,2,2,2,   ,   ,   ,   ,100,   ,   ,   ,5, , , , , , , ,2, ,2,2,1, ,6808,685,1835026,0,52.42931429,0,52.42931429,163.75
114000,7,2,8,1,1,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,1,1,3,60,2,1,1,2,2,2,2,2,   ,50,50,   ,   ,   ,   ,   ,3, , , , , , ,1,1,1,2,2,1,1,5118,1282,1472784,164916,12.91915789,1.446631579,14.36578947,308.22
2800,2,8,12,1,2,2,1,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , , ,1,1,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,1,2,2,2,2,7826,823,0,5027,0,1.795357143,1.795357143,2447.55
3100,2,5,2,1,2,2,2,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,100,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , ,2,2, ,2,2,2, ,6920,741,0,5863,0,1.891290323,1.891290323,364.88
9000,3,7,12,1,1,2,2,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,2,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,2,1,2,1,2,3381,1720,421414,65974,46.82377778,7.330444444,54.15422222,187.34
220000,8,6,7,1,1,1,2,2,1,100, ,2,2,1,1,2,1,2,   ,   ,2,3,   ,95,   ,6, , , , , , , ,1,3,90,1,2,2,2,2,1,2,2,2,   ,   ,   ,   ,98,   ,   ,6, , , , , , ,2,2, ,1,1,1,1,6501,585,6311024,1579978,28.68647273,7.181718182,35.86819091,59.69
3600,2,4,25,1,2,2,2,2,2,10, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , ,2,1,2,25,2,2,1,2,2,1,2,2,   ,   ,25,   ,   ,75,   ,   ,6, , , , , , ,1,1,2,2,2,2,2,1007,3708,982,12555,0.272777778,3.4875,3.760277778,706.45
8200,3,2,1,2,2,2,2,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,2519,1785,                  ,                  , , , ,1992.34
1200,2,3,1,2,2,2,2,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,2050,1930,                  ,                  , , , ,2996.93
9600,3,5,5,1,2,1,2,2,2,20, ,2,2,2,1,2,2,2,   ,   ,   ,100,   ,   ,   ,4, , , , , , ,2,2, ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,8386,651,132943,0,13.84822917,0,13.84822917,3110.9
26500,5,4,18,1,2,2,2,1,2,100, ,2,2,2,2,2,1,2,   ,   ,   ,   ,   ,100,   ,6, , , , , , , ,2, ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , ,1, ,1, ,8792,514,2046331,0,77.22003774,0,77.22003774,720.92
29000,5,8,23,1,1,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,977,4195,106817,845511,3.683344828,29.15555172,32.83889655,333.68
200000,7,6,14,1,1,1,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , ,2,1,3,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,1,3,1,1,1,1,5569,979,2670042,3456053,13.35021,17.280265,30.630475,4.43
1500,2,2,25,1,2,1,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,2,1,2,100,2,2,1,2,2,2,2,2,   ,   ,100,   ,   ,   ,   ,   ,3, , , , , , ,1,1,2,2, ,1,2,6049,856,205400,12805,136.9333333,8.536666667,145.47,2739.65
138000,7,6,23,1,1,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,2907,1975,2830176,3382873,20.50852174,24.51357246,45.0220942,343.4
46500,5,3,14,1,1,2,2,2,2,80, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,2,1,1,50,1,2,1,2,2,2,2,2,50,   ,50,   ,   ,   ,   ,   ,1, , , , , , ,2,1,1,2,2,1,2,6207,704,3729799,34526,80.21073118,0.742494624,80.95322581,413.73
68000,6,7,5,1,1,2,2,2,2,100, ,2,2,1,1,2,2,2,   ,   ,15,85,   ,   ,   ,4, , , , , , , ,1,1,15,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,1,2,2,1,2,2516,1717,1073168,68186,15.78188235,1.002735294,16.78461765,242.54
136000,7,7,14,1,1,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , , ,1,1,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,1,2,2,1,2,601,4288,335429,5868568,2.466389706,43.15123529,45.617625,128.89
