SQFT8    ,SQFTC8   ,YRCONC8  ,PBA8     ,ELUSED8  ,NGUSED8  ,FKUSED8  ,PRUSED8  ,STUSED8  ,HWUSED8  ,CLIMATE8 ,FREESTN8 ,WLCNS8   ,RFCNS8   ,GLSSPC8  ,EQGLSS8  ,SUNGLS8  ,BLDSHP8  ,NFLOOR8  ,ELEVTR8  ,NELVTR8  ,ESCLTR8  ,RENOV8   ,RENADD8  ,RENRDC8  ,RENCOS8  ,RENEXT8  ,RENINT8  ,RENHVC8  ,RENLGT8  ,RENWIN8  ,RENPLB8  ,RENINS8  ,RENOTH8  ,GOVOWN8  ,GOVTYP8  ,OWNER8   ,OWNOCC8  ,NOCC8    ,NOCCAT8  ,MONUSE8  ,PORVAC8  ,OPEN248  ,OPNMF8   ,OPNWE8   ,WKHRS8   ,WKHRSC8  ,NWKER8   ,NWKERC8  ,HT18     ,HT28     ,COOL8    ,WATR8    ,COOK8    ,MANU8    ,GENR8    ,ONEACT8  ,FACIL8   ,HEATP8   ,FURNAC8  ,BOILER8  ,PKGHT8   ,SLFCON8  ,HTPMPH8  ,STHW8    ,OTHTEQ8  ,MAINHT8  ,NWMNHT8  ,RDHTNF8  ,HWRDHT8  ,COOLP8   ,PKGCL8   ,RCAC8    ,ACWNWL8  ,HTPMPC8  ,CHWT8    ,CHILLR8  ,EVAPCL8  ,OTCLEQ8  ,PKGCP8   ,MAINCL8  ,NWMNCL8  ,RDCLNF8  ,HWRDCL8  ,VAV8     ,ECN8     ,MAINT8   ,EMCS8    ,WTHTEQ8  ,HWTRM8   ,RFGEQP8  ,RFGWI8   ,RFGOP8   ,RFGCL8   ,RFGRES8  ,RFGVEN8  ,PCTERM8  ,SERVER8  ,MNFRM8   ,SRVFRM8  ,TRNGRM8  ,STDNRM8  ,OTPCRM8  ,PCRMP8   ,SRVNUM8  ,SRVRC8   ,PCNUM8   ,PCTRMC8  ,FLAT8    ,FLATC8   ,PRNTRN8  ,PRNTYP8  ,COPIER8  ,COPRN8   ,FAX8     ,RDOFEQ8  ,CAPGEN8  ,ELHT18   ,NGHT18   ,ELHT28   ,NGHT28   ,ELCOOL8  ,NGCOOL8  ,ELWATR8  ,NGWATR8  ,ELCOOK8  ,NGCOOK8  ,ELMANU8  ,NGMANU8  ,NGGENR8  ,ELLOCUT8 ,ELNONLU8 ,ELOTSRC8 ,NGLOCUT8 ,NGOTSRC8 ,NGSRC8   ,LTOHRP8  ,LOHRPC8  ,LTNHRP8  ,LNHRPC8  ,RDLTNF8  ,BULB8    ,FLUOR8   ,CFLR8    ,HID8     ,HALO8    ,OTLT8    ,FLUORP8  ,SREF8    ,HEB8     ,WINTYP8  ,TINT8    ,REFL8    ,AWN8     ,SKYLT8   ,AUTOLT8  ,DAYLTP8  ,HDD658   ,CDD658   ,MFEUI8   ,ELCEUI8   ,ADJWT8   
38000,5,6,14,1,2,2,2,2,1,2,1,5,1,3,2,1,11,2,1,1,2, , , , , , , , , , , , ,1,3,10,1,2,3,12,2,2,1,2,60,4,12,4,1,2,1,1,2,2,2,1,1,100,2,2,2,2,2,1,2,6, ,1,3,100,2,2,2,2,1,2,2,2,   ,5, ,1,3,1,1,1,1,2,2,2, , , , , ,1,2,2,2,1,2,2,999,        ,  ,28,4,1,3,6,1,1,1,1,2,2,2, ,2, ,2, ,1, ,2, ,2, , ,1,2,2, , , ,90,4,10,1,1,2,1,2,1,2,2,20,2,2,2,1,2,1,2,2,20,6375,583,209.9859474,18.39071053,317.92
7000,3,2,15,1,1,2,2,1,2,3, ,1,1, , , ,  ,4,2,   ,1,1,2,2,1,2,2,2,2,2,2,2,2,2, ,6,1,1,2,11,2,2,1,1,65,5,6,3,1,1,1,1,1,2,2,2,2,75,1,2,2,2,2,1,2,1,1,2, ,100,1,2,1,2,2,2,2,2,25,3,1,1,2,2,2,1,2,1,1,1,2,2,1,1,2,2, , , , , , ,   ,        ,  ,        ,  , , ,        , ,1,1,1, ,2,2,2,2,1,1,2,2,1,2,1,2,2,2,1,2,2,1,2,1,50,2,25,1,1,1,1,2,2,2,2,15,2,2,1,2,1,2,2,2,25,5261,844,82.80614286,10.97471429,165.84
150000,7,7,16,1,2,1,1,2,2,3,1,1,5,2,1, ,4,3,1,4,2, , , , , , , , , , , , ,2, ,2,2,2,3,12,1,1,1,1,168,7,200,7,1,2,1,1,1,2,1,1,1,100,2,1,2,2,2,2,2,2, ,2, ,100,2,2,2,2,2,1,2,2,   ,6, ,2, ,1,1,1, ,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,2,1,300,7,1,4,200,1,1,24,1, ,1,2, ,2, ,1, ,2, ,1, ,2, , ,1,2,2, , , ,100,4,   , , ,1,1,1,2,2,2,90,1,2,2,1,1,1,2,2,10,3971,1295,146.8943933,42.99808667,35.74
13000,4,5,5,1,2,2,2,2,2,4,1,5,5,1,1, ,3,1, ,   , ,2,2,2,2,2,2,2,2,2,2,2,2,2, ,1,2,1,2,12,1,1,1,1,168,7,0,1,2,2,2,2,2,2,2,1,1,   , , , , , , , , , , , ,   , , , , , , , , ,   ,  , , , , , , , , , ,2, , , , , ,2, , , , , , ,   ,        ,  ,        ,  , , ,        , ,2,     ,2, ,2,2, ,2, ,2, ,2, ,2, ,2, , ,1,2,2, , , ,1,1,   , , ,1,2,2,2,2,2,   , , ,4, , , , , ,   ,3768,1695,1.138307692,0.333615385,678.14
7500,3,4,6,1,1,2,2,2,2,4,1,3,4,2,2,2,3,1, ,   , ,2,2,2,2,2,2,2,2,2,2,2,2,2, ,6,1,3,3,12,2,2,1,1,48,3,15,4,1,2,1,1,2,2,2,1,2,100,1,2,2,2,2,2,2,1,1,1,1,100,2,1,2,2,2,2,2,2,   ,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,   ,        ,  ,8,2,1,2,8,1,1,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,100,4,5,1,1,2,1,2,2,2,2,100,2,1,1,2,2,1,2,2,30,3048,1427,137.938,33.42906667,2314.83
4000,2,8,2,1,2,2,1,2,2,4,1,5,5,1,1, ,2,1, ,   , , , , , , , , , , , , , ,2, ,2,1,1,2,12,2,2,1,2,50,4,5,3,1,1,1,1,2,1,2,1,2,100,1,2,2,1,2,2,2,1, ,1,2,50,2,1,2,2,2,2,2,2,   ,2, ,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,   ,        ,  ,1,1,2, ,1,1,1,1,1,1,2,1, ,2, ,1, ,1, ,2, ,1, , ,1,2,2, , , ,100,4,0,5,1,2,1,2,2,2,2,100,2,2,1,2,2,2,1,2,100,3324,1651,32.9385,9.65375,2314.83
5500,3,4,26,1,1,1,1,2,2,2,1,3,1,1,1, ,2,1, ,   , ,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,1,2,12,2,2,1,1,120,6,1,2,1,1,1,1,2,2,2,1,2,100,2,2,2,1,2,2,2,4,2,1,2,10,2,2,1,2,2,2,2,2,   ,3,2,1,2, , , ,2,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,   ,2,1,3,1,2, ,1,2,1,1,1,3,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,1,100,4,25,1,1,1,1,2,1,2,2,25,1,1,4, , , , , ,   ,5738,803,97.08327273,8.422545455,2739.65
6500,3,1,2,1,1,2,2,2,2,1,1,1,4,2,1, ,2,3,2,   ,2,1,2,2,2,2,2,2,2,1,2,2,2,2, ,3,1,1,2,12,1,2,1,2,45,3,3,2,1,2,2,1,2,2,2,1,1,100,2,1,2,2,2,2,2,2,1,1,2,   , , , , , , , , ,   ,  , , , ,2, ,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,   ,        ,  ,1,1,2, ,1,2,2,     ,1,3,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,30,2,10,1,1,1,2,2,2,2,2,   , , ,2,2,2,2,2,2,10,7285,535,41.17676923,1.706153846,1697.96
6800,3,3,12,1,2,2,2,2,2,4,1,1,4,1,2,1,2,1, ,   , ,2,2,2,2,2,2,2,2,2,2,2,2,2, ,3,2,1,2,12,2,2,2,1,5,2,1,2,1,2,1,1,1,2,2,1,2,100,1,2,2,2,2,2,2,1,1,1,2,100,2,1,2,2,2,2,2,2,   ,2,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2, , , , , , ,   ,        ,  ,        ,  , , ,        , ,1,1,2, ,2,1, ,2, ,1, ,1, ,1, ,2, , ,1,2,2, , , ,95,4,0,5,1,1,1,2,2,2,2,25,2,2,3,1,2,2,2,2,30,3253,1290,10.23102941,2.998529412,2314.83
1200,2,5,2,1,2,1,2,2,2,1,1,4,4,1,2,1,2,1, ,   , ,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,1,2,12,2,2,1,1,44,3,2,2,1,2,1,1,2,2,2,1,2,100,2,1,2,2,2,2,2,2,1,1,2,90,2,1,2,2,2,2,2,2,   ,2,1,1,2,2,1,1,2,1,2,2, , , , , ,2, , , , , , ,   ,        ,  ,        ,  , , ,        , ,2,     ,1, ,2,2, ,2, ,1, ,2, ,2, ,2, , ,1,2,2, , , ,100,4,0,5,1,2,1,2,2,2,2,100,1,1,2,2,2,2,2,2,50,9015,345,103.4516667,5.999166667,2739.65
500000,8,6,16,1,1,1,2,2,2,4,1,2,1,1,1, ,4,8,1,12,2, , , , , , , , , , , , ,2, ,6,1,1,2,12,2,1,1,1,168,7,1100,10,1,2,1,1,2,2,2,1,1,100,2,1,2,2,2,2,2,2,2,2, ,100,2,2,2,2,2,1,2,2,   ,6,1,2, ,1,1,1, ,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,999,100,6,3000,10,1,3,2000,2,1,120,1, ,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,100,4,   , , ,1,1,1,1,1,2,100,1,1,2,1,2,1,1,1,0,2648,560,253.542306,40.98992,12.68
8000,3,3,25,1,1,2,2,2,2,3,1,3,6,2,2,2,2,2,2,   ,2,1,2,1,1,1,1,1,1,1,1,1,2,2, ,2,2,1,2,12,2,2,1,1,70,5,18,4,1,2,1,1,2,2,2,1,2,100,1,2,2,2,2,2,2,1,2,1,1,25,2,2,2,1,2,2,2,2,   ,4,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,   ,1,1,20,4,1,2,8,2,1,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,1,3,100,4,20,1,1,1,1,1,1,1,2,20,1,1,2,1,2,1,2,2,10,5344,875,247.818875,33.9275,2739.65
250000,8,7,25,1,1,2,2,2,2,4,1,1,1,1,1, ,2,2,2,   ,2, , , , , , , , , , , , ,2, ,1,2,40,6,12,2,2,2,1,55,4,42,5,1,2,1,1,1,2,2,2,2,4,2,1,2,2,2,2,2,2, ,2, ,100,2,2,2,2,1,2,2,2,   ,5, ,2, ,2,2,2, ,2,2,1,2,2,1,1,1,2, , , , , , ,   ,        ,  ,        ,  , , ,        , ,1,1,1, ,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2,1,2,1,100,4,0,5,1,2,1,2,2,2,2,100,2,1,1,1,2,2,2,2,0,1274,614,2.279348,0.073612,117.46
184000,7,4,4,1,1,1,2,2,2,3,1,3,1,1,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2, ,2,1,2,3,12,1,1,1,1,168,7,300,8,1,2,1,1,2,2,1,1,1,100,2,1,2,2,2,2,2,2,2,1,3,75,1,2,2,2,2,1,2,2,20,6,1,1,3,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,20,6,2,200,6,1,2,75,4,1,7,1, ,1,2,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,1,2,1,80,4,   , , ,1,1,1,1,1,2,100,2,1,1,2,1,2,2,2,0,6412,912,139.359962,35.09669022,80.53
10000,3,5,25,1,2,2,2,2,2,4,1,4,5,1,1, ,3,1, ,   , ,2,2,2,2,2,2,2,2,2,2,2,2,2, ,6,2,1,2,12,2,2,1,1,49,4,1,2,2,2,2,2,2,2,2,1,2,   , , , , , , , , , , , ,   , , , , , , , , ,   ,  , , , , , , , , , ,2, , , , , ,2, , , , , , ,   ,        ,  ,        ,  , , ,        , ,2,     ,2, ,2,2, ,2, ,2, ,2, ,2, ,2, , ,1,2,2, , , ,1,1,0,5,1,2,1,2,2,2,2,100,2,2,4, , , , , ,   ,2832,1637,1.996,0.585,2314.83
44500,5,6,23,1,2,2, ,2,2,2, ,  ,  , , , ,  ,   , ,   , , , , , , , , , , , , , , , ,  , ,19,5,  , , , , ,   , ,      ,  ,1,2,1,1, , , , , ,   , , , , , , , , , , , ,   , , , , , , , , ,   ,  , , , , , , , , , , , , , , , , , , , , , , ,   ,        ,  ,        ,  , , ,        , , ,     , , , ,1, ,2, ,1, ,1, , , , , , , , , , , , ,   , ,   , ,2, , , , , , ,   , , , , , , , , ,   ,7328,636,56.67094382,16.60930337,410.56
152000,7,5,23,1,1,2, ,2,2,2, ,  ,  , , , ,  ,   , ,   , , , , , , , , , , , , , , , ,  , ,17,5,  , , , , ,   , ,      ,  ,1,2,1,1, , , , , ,   , , , , , , , , , , , ,   , , , , , , , , ,   ,  , , , , , , , , , , , , , , , , , , , , , , ,   ,        ,  ,        ,  , , ,        , , ,     , , , ,1,1,2,2,1,2,1,1, , , , , , , , , , , ,   , ,   , ,2, , , , , , ,   , , , , , , , , ,   ,6319,600,94.05009868,20.71640789,220.48
7900,3,2,7,1,1,1,2,2,2,2,1,1,4,2,2,3,5,2,2,   ,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,10,1,1,2,12,2,1,1,1,168,7,3,2,1,2,2,1,1,2,2,1,2,75,1,2,2,2,2,2,2,1,2,2, ,   , , , , , , , , ,   ,  , , , ,2, ,1, ,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,   ,        ,  ,1,1,2, ,1,4,2,     ,1, ,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,50,2,   , , ,1,2,2,2,2,2,   , , ,1,2,2,2,2,2,20,5537,705,129.6470886,3.396582278,1926.09
75000,6,4,4,1,1,2,2,1,2,2, ,5,6, , , ,  ,4,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2, ,2,1,1,2,12,1,1,1,1,168,7,200,7,1,1,1,1,2,2,2,1,1,100,2,2,1,1,2,1,2,6, ,1,3,95,1,2,2,2,2,2,2,2,100,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,10,3,200,6,1,2,40,1,1,4,1, ,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,100,4,   , , ,1,1,1,1,1,1,90,1,1,2,1,2,2,2,2,0,5954,826,504.9775867,49.82650667,568.7
3200,2,6,8,1,2,2,2,2,2,5,1,3,1,3,1, ,2,1, ,   , , , , , , , , , , , , , ,2, ,2,2,1,2,12,2,2,2,2,36,2,6,3,1,2,1,1,2,2,2,1,1,100,2,2,2,2,2,2,1,7,2,1,1,100,2,1,2,2,2,2,2,2,   ,2,2,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,   ,1,1,10,3,1,1,2,2,1,1,1,1,2,1, ,2, ,1, ,1, ,2, ,2, , ,1,2,2, , , ,98,4,1,1,1,1,1,2,2,2,2,40,1,1,2,2,2,2,2,2,50,705,3014,54.446875,15.9575,1589.69
15250,4,5,12,1,1,2,2,2,2,2,1,9,4,1,1, ,2,2,2,   ,2,1,2,2,1,2,2,2,2,2,2,2,2,2, ,3,1,1,2,12,2,2,1,1,36,2,2,2,1,2,1,1,2,2,2,1,1,100,1,2,2,2,2,2,2,1,1,1,2,20,1,2,2,2,2,2,2,2,100,1,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,   ,        ,  ,2,1,2, ,2,1,1,1,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,1,2,1,50,2,2,1,1,1,1,2,2,1,2,100,1,1,3,2,2,2,2,2,0,7603,518,66.67822951,2.488065574,404.15
25001,5,3,14,1,2,2,2,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,9,1,1,2,12,2,2,1,2,80,5,25,5,1,2,1,1,2,2,2,1,1,100,2,2,2,2,2,1,2,6, ,1,3,100,2,2,2,2,1,2,2,2,   ,5, ,2, ,2,1,1,1,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2,3,1,1,30,4,2, ,12,2,1,2,1,2,2,2, ,2, ,2, ,2, ,2, ,2, , ,1,2,2, , , ,100,4,0,5,1,1,1,1,2,1,2,80,1,1,1,2,2,2,2,2,0,6778,572,182.1694332,8.093676253,241.98
5000,2,2,13,1,1,2,2,2,2,2, ,1,1, , , ,  ,3,2,   ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,3,2,1,2,12,1,2,2,1,25,2,1,2,1,2,1,1,2,2,2,2,2,100,2,1,2,2,2,2,2,2,2,1,2,25,1,2,2,2,2,2,2,2,100,1,2,2, ,2,2,2,2,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,   ,        ,  ,1,1,2, ,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,1,35,2,0,5,1,1,1,2,2,2,2,100,2,2,3,2,2,2,2,2,25,4738,1334,77.4376,2.9036,869.22
176000,7,5,14,1,2,1,1,2,2,5,1,1,6,1,2,1,4,1, ,   , ,2,2,2,2,2,2,2,2,2,2,2,2,1,3,10,1,1,2,12,2,2,1,1,50,4,125,7,1,1,1,1,1,2,2,1,1,100,2,1,2,1,2,2,2,2,2,1,3,100,1,2,2,2,2,1,2,2,2,6,2,1,3,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,1,2,2,999,        ,  ,125,6,2, ,12,1,1,4,1,1,1,2, ,1, ,1, ,1, ,1, ,2, , ,1,2,2, , , ,95,4,20,1,1,1,1,2,2,2,2,95,2,2,1,2,2,2,2,2,100,1368,2966,51.37594886,11.77789773,90.12
700000,9,5,18,1,1,1,2,2,2,1,1,1,6,2,1, ,11,7,1,7,2,1,2,2,1,1,2,1,1,2,1,2,2,2, ,2,2,3,3,12,2,1,1,1,168,7,100,7,1,1,1,1,1,2,1,1,1,100,2,1,1,1,1,2,2,2,1,2, ,100,1,2,1,1,2,1,2,2,20,6,1,2, ,1,1,1, ,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,3,1,40,4,2, ,40,1,1,2,1, ,1,2,1,1,2,1,2,2,1,1,1,2,2,2,1,2,2,1,2,1,85,4,   , , ,1,1,1,1,1,2,50,1,1,2,1,1,2,2,2,0,7047,644,64.39304571,8.877737143,23.88
3900,2,3,14,1,1,2,2,2,2,2,1,1,4,1,1, ,1,1, ,   , ,1,1,2,1,1,1,2,1,1,2,2,2,1,3,10,1,1,2,10,2,2,1,2,84,5,4,2,1,2,1,1,2,2,2,1,1,100,1,2,2,2,2,2,2,1,2,1,3,100,2,1,2,2,2,2,2,2,   ,2,2,1,3,2,2,1,1,1,2,2, , , , , ,1,2,2,2,2,2,2,   ,        ,  ,2,1,2, ,2,1,2,     ,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,1,2,1,100,4,10,1,1,1,1,2,2,2,2,99,2,1,2,2,2,2,2,2,10,4920,1007,69.80051282,10.78794872,1926.09
2300,2,3,8,1,1,2,2,2,2,4,1,1,4,2,2,2,3,1, ,   , ,1,2,2,1,1,1,1,1,1,1,1,2,2, ,6,1,1,2,12,2,2,2,1,41,3,4,2,1,2,1,1,2,2,2,1,2,49,2,2,1,2,2,2,2,3,1,1,1,49,1,2,2,2,2,2,2,2,100,1,1,1,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,   ,4,1,8,2,1,3,2,4,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,1,70,3,5,1,1,1,1,1,2,1,2,80,1,1,2,1,2,1,1,2,25,2253,693,44.40608696,11.09652174,1872.17
6000,3,6,5,1,2,2,2,2,2,5, ,5,7, , , ,  ,2,2,   ,2, , , , , , , , , , , , ,2, ,6,2,1,2,12,2,2,1,2,40,3,4,2,1,2,1,2,2,2,2,1,1,20,2,2,1,2,2,2,2,3,2,1,1,20,2,1,2,2,2,2,2,2,   ,2,2,1,1,2,2,2,2, , ,2, , , , , ,1,2,2,2,2,2,2,   ,        ,  ,5,2,2, ,3,1,1,1,1,1,2,1, ,2, ,1, ,2, ,2, ,2, , ,1,2,2, , , ,50,2,0,5,1,1,1,2,2,2,2,85,2,2,2,1,2,2,2,2,80,880,4792,12.23933333,3.587166667,1164.83
9600,3,7,14,1,1,2,2,2,1,5,1,1,6,1,1, ,2,1, ,   , , , , , , , , , , , , , ,1,3,10,1,1,2,12,2,2,1,2,38,2,2,2,1,2,1,1,2,2,2,1,1,100,2,2,2,2,2,1,2,6, ,2, ,100,2,2,2,2,1,2,2,2,   ,5, ,2, ,1,2,1, ,1,2,2, , , , , ,1,2,2,2,2,2,2,   ,        ,  ,2,1,2, ,2,1,2,     ,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,100,4,0,5,1,2,2,2,1,2,2,   , ,1,2,2,2,2,2,2,0,1233,2945,128.33875,1.687604167,1945.16
90000,6,1,14,1,2,1,2,2,2,3,1,1,6,2,1, ,6,5,1,1,2,1,2,2,2,1,2,2,1,1,2,2,2,1,3,10,1,1,2,12,2,2,1,1,68,5,107,7,1,2,1,1,1,2,2,1,2,100,2,1,2,2,2,2,2,2,2,1,2,25,2,2,1,2,2,2,2,2,   ,3,2,1,2,2, ,1,2,1,2,1,1,2,1,2,1,1,1,1,2,1,1,2,999,1,1,117,6,2, ,75,2,1,2,1,1,2,2, ,2, ,1, ,1, ,1, ,2, , ,1,2,2, , , ,100,4,10,1,1,1,1,2,2,2,2,100,2,1,2,2,2,2,1,2,0,4776,1178,93.67062222,11.0691,132.45
126000,7,8,25,1,1,2,2,2,2,5,1,5,6,2,2,3,2,1, ,   , , , , , , , , , , , , , ,2, ,2,1,1,2,12,2,2,1,1,95,6,30,5,1,2,1,1,1,2,1,1,2,100,2,2,1,1,2,2,2,3, ,1,3,100,1,2,2,2,2,2,2,2,100,1, ,1,3,2,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,   ,        ,  ,10,3,2, ,8,4,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,2,2,1,9,9,9,9,9,9,100,4,25,1,1,2,1,1,2,2,2,10,2,1,3,2,2,2,2,2,0,1008,4757,62.71342857,18.1015873,91.01
10000,3,5,2,1,1,2,2,2,2,4,1,1,6,1,2,2,1,2,2,   ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,6,2,1,2,12,2,2,1,1,90,6,30,5,1,2,1,1,2,2,2,1,2,100,2,2,1,2,2,2,2,3,1,2, ,100,1,2,2,2,2,2,2,2,100,1,1,2, ,2,2,1, ,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,999,10,3,35,4,2, ,3,2,1,2,1,1,1,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,100,4,0,5,1,2,1,2,2,2,2,100,2,2,3,1,2,2,2,2,0,3248,1098,92.3131,22.9429,2314.83
330000,8,3,25,1,1,2,2,2,2,3,1,1,1,1,1, ,2,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2, ,6,2,17,5,12,2,2,1,1,92,6,200,7,1,1,1,1,1,1,1,1,2,80,2,1,2,2,2,2,2,2,1,1,1,80,1,2,2,2,2,2,2,2,100,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,   ,5,2,60,5,1,4,60,2,1,8,1,1,1,2,1,1,2,1,2,2,1,2,1,2,1,1,1,2,2,1,2,1,95,4,30,2,1,2,2,1,2,2,2,   , , ,1,1,2,1,1,2,1,4976,1014,95.34158182,14.76278182,99.27
89000,6,4,26,1,2,2,2,1,2,2,1,1,1,1,2,2,2,1, ,   , ,2,2,2,2,2,2,2,2,2,2,2,2,1,1,8,1,1,2,12,2,1,1,1,168,7,85,6,1,1,1,1,2,2,2,1,1,100,1,2,2,2,2,1,2,6, ,1,2,100,1,2,1,2,2,1,2,2,8,6,2,1,2,2,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,1,1,11,3,45,4,2, ,45,2,1,6,1, ,2,2, ,1, ,1, ,1, ,2, ,2, , ,1,2,2, , , ,100,4,   , , ,1,1,1,1,1,2,25,1,1,3,1,2,1,2,2,0,5578,974,206.3510449,24.99849438,220.48
4850,2,3,13,1,1,2,2,2,2,4,1,2,5,1,1, ,2,1, ,   , ,1,2,1,1,1,1,1,1,2,1,2,2,1,3,10,2,1,2,12,2,2,2,1,24,2,1,2,1,2,1,1,1,2,2,1,2,100,1,2,2,2,2,2,2,1,1,1,2,100,1,2,2,2,2,2,2,2,100,1,1,1,2,1,1,1,2,1,2,1,2,2,1,2,2,2, , , , , , ,   ,        ,  ,        ,  , , ,        , ,2,     ,2, ,2,2,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,1,2,1,80,4,0,5,1,1,1,2,2,2,2,30,2,1,4, , , , , ,   ,3001,1953,63.31092784,7.739587629,734.43
11000,4,7,13,1,1,2,2,2,2,1,1,4,4,1,2,1,2,1, ,   , , , , , , , , , , , , , ,2, ,4,1,1,2,12,2,2,1,2,35,2,5,3,1,2,1,1,1,2,2,1,2,100,1,2,2,2,2,2,2,1, ,1,1,100,1,2,2,2,2,2,2,2,100,1, ,1,1,2,1,1,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,   ,        ,  ,1,1,2, ,1,1,2,     ,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,1,2,1,60,3,0,5,1,1,1,2,2,2,2,90,1,1,2,1,2,2,2,2,20,7712,422,63.30081818,6.701909091,864.37
6400,3,4,12,1,1,2,2,2,2,2,1,1,4,2,2,3,9,3,2,   ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,3,1,1,2,12,1,2,1,1,55,4,4,2,1,1,1,1,1,2,2,1,2,100,2,1,2,1,2,2,2,2,2,1,2,30,2,2,1,2,2,2,2,2,   ,3,1,1,2,2, ,2,2,3,2,1,2,2,2,1,1,1,2,2,2,2,2,2,   ,        ,  ,3,1,1,4,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,2,2,2,1,2,2,1,2,1,75,3,0,5,1,2,1,1,2,2,2,65,2,1,2,1,2,2,2,2,0,5982,642,101.438125,4.678125,2463.5
25500,5,6,23,1,1,2, ,2,2,2, ,  ,  , , , ,  ,   , ,   , , , , , , , , , , , , , , , ,  , ,10,4,  , , , , ,   , ,      ,  ,1,2,1,1, , , , , ,   , , , , , , , , , , , ,   , , , , , , , , ,   ,  , , , , , , , , , , , , , , , , , , , , , , ,   ,        ,  ,        ,  , , ,        , , ,     , , , ,2,1,2,2,1,2,2,1, , , , , , , , , , , ,   , ,   , ,2, , , , , , ,   , , , , , , , , ,   ,6588,524,182.2443529,21.09254902,873.18
